"DATE","WIN1","WIN2","LOSS1","LOSS2","WINSCORE","LOSSSCORE","POINTS"
"20160409","102","4","52","167","21","18","13"
"20160409","119","6","11","142","21","19","15"
"20160409","4","137","52","113","21","13","24"
"20160409","4","137","102","167","21","17","9"
"20160409","102","167","113","52","21","14","52"
"20160409","11","119","8","142","21","18","15"
"20160409","142","6","8","119","21","18","41"
"20160409","8","119","6","142","21","15","10"
"20160402","167","119","142","11","21","14","15"
"20160402","8","119","167","6","21","13","14"
"20160402","3","113","52","102","21","19","13"
"20160402","3","113","137","102","24","22","13"
"20160402","3","137","113","52","21","18","32"
"20160402","11","167","6","8","21","17","23"
"20160402","167","119","142","6","21","11","14"
"20160402","148","100","14","15","21","17","24"
"20160402","148","100","106","135","21","18","14"
"20160402","3","113","52","102","21","18","13"
"20160402","3","137","52","102","21","16","19"
"20160402","3","113","52","137","21","9","15"
"20160402","167","119","142","11","21","11","15"
"20160402","167","8","142","6","21","16","13"
"20160402","52","113","102","137","21","16","12"
"20160402","137","113","52","102","21","14","12"
"20160402","8","119","167","11","21","13","15"
"20160402","3","113","52","102","21","9","13"
"20160402","102","113","3","137","21","17","15"
"20160402","11","119","6","142","21","19","13"
"20160402","106","15","148","100","21","19","29"
"20160402","8","6","119","142","21","15","15"
"20160402","11","119","6","142","21","15","13"
"20160402","11","119","6","142","21","16","13"
"20160402","11","119","6","142","21","13","13"
"20160326","8","119","11","142","21","15","13"
"20160326","132","48","15","148","22","20","21"
"20160326","102","6","178","100","21","19","14"
"20160326","102","113","6","3","21","10","10"
"20160326","167","18","11","119","21","19","33"
"20160326","167","18","8","142","22","20","26"
"20160326","113","3","6","178","21","15","9"
"20160326","113","100","3","102","21","18","18"
"20160326","113","178","100","3","21","15","8"
"20160326","15","132","48","14","21","13","37"
"20160326","18","167","11","119","21","15","33"
"20160326","8","167","142","106","21","13","10"
"20160326","113","178","6","102","21","16","9"
"20160326","113","3","178","100","21","15","6"
"20160326","119","106","11","18","21","14","21"
"20160326","3","100","6","102","21","18","25"
"20160326","119","100","142","11","21","16","21"
"20160326","113","102","3","18","21","15","8"
"20160326","102","178","113","6","22","20","30"
"20160326","26","48","15","148","21","19","38"
"20160326","8","106","11","167","21","18","22"
"20160326","14","48","15","132","21","17","11"
"20160326","11","142","119","100","21","17","19"
"20160326","178","6","18","3","21","18","18"
"20160326","8","167","142","106","21","7","10"
"20160326","113","18","6","102","21","16","13"
"20160326","113","178","3","18","21","18","8"
"20160326","167","142","100","11","21","17","22"
"20160326","102","3","178","6","21","16","15"
"20160326","113","100","3","18","21","18","12"
"20160326","167","11","142","8","21","11","19"
"20160326","11","142","106","167","21","16","16"
"20160326","11","142","106","167","21","16","16"
"20160326","3","18","113","6","21","12","41"
"20160319","142","6","167","100","21","18","18"
"20160319","157","113","4","52","21","18","16"
"20160319","157","113","3","8","21","15","10"
"20160319","52","3","4","8","21","16","22"
"20160319","11","142","6","18","21","18","18"
"20160319","11","142","100","167","21","19","16"
"20160319","8","157","4","113","21","15","42"
"20160319","18","6","100","11","21","19","21"
"20160319","18","6","142","167","21","13","19"
"20160319","11","14","142","167","21","18","11"
"20160319","137","157","4","8","21","16","20"
"20160319","4","157","52","3","21","15","15"
"20160319","137","113","52","3","21","16","13"
"20160319","167","142","14","6","21","16","32"
"20160319","3","52","113","157","21","18","32"
"20160319","18","6","11","100","21","13","21"
"20160319","8","4","52","137","21","18","20"
"20160319","3","4","113","157","24","22","27"
"20160319","18","6","167","11","21","18","27"
"20160319","100","6","142","11","22","20","24"
"20160319","52","137","113","157","21","17","29"
"20160319","137","3","4","8","21","11","22"
"20160319","11","167","100","18","21","16","11"
"20160319","11","6","167","142","21","12","13"
"20160319","167","142","100","18","21","11","16"
"20160319","52","113","3","4","22","20","15"
"20160319","137","4","8","113","21","16","21"
"20160312","8","167","6","11","21","12","19"
"20160312","11","167","100","6","22","20","14"
"20160312","100","6","8","11","21","18","37"
"20160312","4","102","52","3","21","16","18"
"20160312","4","52","102","119","21","16","11"
"20160312","4","52","3","119","21","16","12"
"20160312","4","52","3","119","21","16","12"
"20160312","11","167","100","6","24","22","14"
"20160312","8","11","6","100","21","13","11"
"20160312","3","52","4","119","21","18","21"
"20160305","8","119","6","167","21","19","14"
"20160305","70","119","6","11","22","20","17"
"20160305","4","55","52","102","21","18","19"
"20160305","4","3","55","178","21","17","11"
"20160305","11","167","6","119","21","18","23"
"20160305","52","178","3","4","21","16","27"
"20160305","3","178","52","102","21","12","24"
"20160305","11","119","70","167","21","12","18"
"20160305","178","102","55","137","21","16","22"
"20160305","178","137","52","55","21","15","19"
"20160305","167","6","119","142","22","20","18"
"20160305","167","52","6","11","21","16","15"
"20160305","4","52","3","102","21","16","13"
"20160305","137","178","3","55","21","16","17"
"20160305","70","11","8","167","21","15","19"
"20160305","8","11","119","142","21","18","14"
"20160305","3","4","102","137","21","18","16"
"20160305","11","119","6","167","21","15","16"
"20160305","52","178","4","102","21","16","26"
"20160305","8","119","6","142","21","15","12"
"20160305","3","4","137","55","21","11","14"
"20160305","11","119","6","167","21","16","16"
"20160305","178","52","55","102","21","11","16"
"20160305","11","119","6","167","21","12","16"
"20160305","178","4","3","55","21","16","14"
"20160227","70","6","11","119","21","15","22"
"20160227","8","6","70","167","21","17","18"
"20160227","102","4","113","52","21","1","28"
"20160227","4","102","3","178","21","17","14"
"20160227","167","119","11","70","21","16","27"
"20160227","119","6","8","11","21","20","26"
"20160227","52","178","3","113","21","16","35"
"20160227","3","113","178","52","21","12","11"
"20160227","4","113","3","102","21","13","10"
"20160227","167","6","8","70","21","11","33"
"20160227","4","178","52","102","21","16","19"
"20160227","167","119","11","70","21","12","27"
"20160227","8","11","6","119","21","15","16"
"20160227","70","6","11","167","21","13","18"
"20160227","3","178","52","102","21","19","25"
"20160227","70","6","8","119","21","15","23"
"20160227","167","119","11","6","22","20","22"
"20160227","167","119","11","8","21","5","28"
"20160227","52","178","102","113","21","16","34"
"20160227","11","6","70","100","21","16","16"
"20160227","102","178","3","4","21","15","31"
"20160227","52","113","102","4","21","19","14"
"20160227","8","6","119","167","21","18","17"
"20160227","3","4","113","178","21","18","23"
"20160227","8","167","6","70","21","13","21"
"20160227","113","52","3","4","21","17","15"
"20160227","113","4","3","178","21","18","8"
"20160227","3","178","52","102","21","9","25"
"20160227","167","6","70","11","21","17","31"
"20160220","4","52","3","178","21","18","11"
"20160220","8","142","70","167","21","10","21"
"20160220","142","70","11","6","21","10","29"
"20160220","178","113","4","102","21","10","19"
"20160220","113","178","4","102","21","18","19"
"20160220","3","113","102","52","21","12","13"
"20160220","167","6","11","142","21","15","19"
"20160220","70","11","6","8","21","18","21"
"20160220","70","142","11","167","21","15","26"
"20160220","4","178","113","102","21","18","29"
"20160220","11","142","6","8","21","12","30"
"20160220","52","102","3","113","21","16","31"
"20160220","3","178","4","52","21","19","36"
"20160220","142","70","167","6","21","16","23"
"20160220","6","70","8","11","21","15","26"
"20160220","178","102","3","113","21","16","43"
"20160220","178","113","4","52","21","12","21"
"20160220","142","70","6","11","21","16","29"
"20160220","142","70","8","167","21","18","29"
"20160220","8","6","11","142","21","16","13"
"20160220","3","52","4","178","21","18","20"
"20160220","113","52","3","102","21","16","11"
"20160220","3","4","102","52","21","18","16"
"20160220","167","70","11","142","21","9","17"
"20160220","70","11","8","6","21","15","21"
"20160220","11","167","6","142","21","17","14"
"20160220","102","178","4","52","21","16","37"
"20160220","70","11","6","142","21","19","12"
"20160220","70","142","8","6","21","15","32"
"20160220","178","113","3","4","21","14","19"
"20160220","178","113","3","4","21","16","19"
"20160213","8","70","6","167","21","16","14"
"20160213","6","167","70","11","21","17","27"
"20160213","8","6","15","11","21","18","15"
"20160213","70","11","15","167","21","15","12"
"20160213","8","15","6","11","21","19","23"
"20160213","11","6","70","15","21","11","14"
"20160213","8","70","6","167","21","19","14"
"20160213","70","6","11","15","21","15","17"
"20160213","8","11","6","167","21","19","13"
"20160213","52","4","3","113","21","18","23"
"20160213","52","3","4","113","21","18","38"
"20160213","52","113","3","4","21","18","15"
"20160213","52","113","3","4","21","18","15"
"20160213","4","113","3","52","21","18","11"
"20160213","70","167","15","11","21","10","19"
"20160213","11","6","8","148","21","16","23"
"20160213","70","135","15","14","21","18","25"
"20160213","70","135","15","106","21","15","15"
"20160213","11","148","100","6","21","15","12"
"20160213","11","148","100","6","23","21","12"
"20160206","137","4","113","52","21","15","24"
"20160206","8","119","70","6","21","19","16"
"20160206","70","142","11","167","21","15","29"
"20160206","11","119","70","167","21","15","15"
"20160206","11","70","6","142","21","16","12"
"20160206","113","52","3","4","21","18","15"
"20160206","3","4","52","113","21","18","26"
"20160206","167","119","8","6","21","18","26"
"20160206","70","119","11","142","21","16","16"
"20160206","119","70","6","167","21","18","16"
"20160206","8","15","11","135","21","19","18"
"20160206","167","6","142","119","21","15","17"
"20160206","119","6","70","142","21","13","14"
"20160206","167","70","8","11","21","15","31"
"20160206","167","11","6","70","21","15","20"
"20160206","142","6","11","119","21","18","34"
"20160206","8","142","11","167","21","19","23"
"20160206","52","113","137","4","21","16","16"
"20160206","52","113","3","4","23","21","15"
"20160130","11","119","8","6","21","15","21"
"20160130","11","167","6","119","21","10","20"
"20160130","137","52","3","102","21","10","17"
"20160130","137","4","52","55","21","16","13"
"20160130","8","119","11","167","21","15","17"
"20160130","11","119","6","167","21","12","15"
"20160130","11","119","8","6","21","8","21"
"20160130","137","52","3","55","21","17","14"
"20160130","119","6","11","167","21","17","20"
"20160130","3","55","4","102","21","14","32"
"20160130","102","4","52","137","21","19","18"
"20160130","8","119","11","167","21","17","17"
"20160130","11","100","52","26","23","21","19"
"20160130","167","6","8","119","21","18","27"
"20160130","137","4","52","55","21","16","13"
"20160130","4","3","137","102","21","17","16"
"20160130","11","6","15","100","21","18","9"
"20160130","102","55","3","52","21","17","28"
"20160130","3","55","4","137","21","16","34"
"20160130","8","119","11","6","21","12","19"
"20160130","137","4","52","102","21","17","15"
"20160130","52","102","3","55","21","18","15"
"20160130","3","137","4","55","21","18","20"
"20160130","15","48","11","100","21","9","25"
"20160130","119","6","100","167","21","18","12"
"20160130","3","4","102","55","21","5","12"
"20160130","8","167","6","119","21","17","19"
"20160130","55","4","3","102","21","10","18"
"20160123","8","167","119","148","21","18","22"
"20160123","8","119","11","148","21","15","21"
"20160123","3","52","102","137","21","18","19"
"20160123","4","102","55","137","21","14","14"
"20160123","4","55","3","52","22","20","20"
"20160123","137","113","3","55","24","22","10"
"20160123","8","11","119","167","21","9","14"
"20160123","137","55","3","52","21","15","25"
"20160123","52","113","4","102","21","19","15"
"20160123","137","4","3","52","21","12","16"
"20160123","4","55","113","102","21","11","29"
"20160123","137","102","55","113","21","18","27"
"20160123","11","167","148","100","21","15","16"
"20160123","4","52","3","102","21","14","14"
"20160123","8","167","119","14","22","20","24"
"20160123","137","113","4","55","22","20","13"
"20160123","102","113","3","52","21","9","14"
"20160123","8","119","11","167","21","10","17"
"20160123","137","4","3","55","21","14","12"
"20160123","11","119","14","148","21","16","21"
"20160123","52","113","4","102","21","16","15"
"20160123","8","167","119","100","21","17","15"
"20160123","3","113","137","55","21","14","11"
"20160123","3","4","52","102","21","14","16"
"20160123","11","148","119","100","24","22","13"
